Ticket_ID,Date_Key,Agent_ID,Customer_ID,Channel_ID,Department_ID,Issue_Type_ID,Status_ID,Shift_ID,Satisfaction_ID,First_Response_Time,Handle_Time,Resolution_Time,First_Call_Resolution,Escalation_Flag,Transfer_Count,Reopen_Count,SLA_Breached,Agent_Utilization,Occupancy_Rate
3163,1588,1193,59,2686,2269,4749,6/30/1908,2/9/1910,4749,54,29,28,1,0,0,1,0,76.92,77.91
3193,2432,1448,3802,1460,1714,3871,4/17/1911,8/14/1912,4280,55,21,10,1,0,0,1,0,74.11,71.43
3197,2808,3122,6537,4750,3923,616,6/1/1911,12/8/1907,6929,9,67,29,1,0,0,1,0,62.53,66.36
3199,3140,952,5935,176,5312,1708,3/20/1912,10/4/1900,1004,13,8,52,1,0,0,1,0,80.99,64.91
3212,4299,3595,1287,2388,3032,5636,11/30/1915,10/27/1901,1027,35,64,57,1,0,0,1,0,67.85,68.13
3213,4259,1143,3418,5439,1271,3216,7/17/1901,8/30/1911,6518,36,93,49,1,0,0,1,0,62.73,76.15
3222,143,2202,7441,4798,5568,1879,10/28/1906,10/30/1910,3516,22,19,23,1,0,0,1,0,88.74,76.83
3335,1318,4925,7731,2116,3992,3747,11/23/1909,11/29/1904,5067,17,118,49,1,0,0,1,0,88.89,75.94
3365,3574,45,1723,3052,734,587,3/10/1915,6/16/1900,4936,22,63,46,1,0,0,1,0,85.51,81.28
3378,4190,4777,1568,3830,2691,257,4/1/1902,9/12/1902,2086,25,92,33,1,0,0,1,0,78.23,88.05
3404,3291,4726,7742,3400,5708,2747,12/18/1915,1/4/1908,6053,48,63,23,1,0,0,1,0,64.79,81.34
3407,2254,1727,2031,784,1029,5009,6/12/1915,12/11/1903,4610,54,12,54,1,0,0,1,0,69.08,63.38
3419,4752,4618,8612,1839,2998,5594,12/16/1904,3/20/1909,6429,14,24,55,1,0,0,1,0,69.5,85.89
3433,3589,2849,5436,2634,4190,5851,11/8/1904,2/18/1911,3976,19,19,34,1,0,0,1,0,65.51,75.45
3441,1661,3824,4509,4601,5983,5867,1/13/1909,9/9/1915,4384,44,45,18,1,0,0,1,0,88.79,69.89
3442,3992,3885,5780,2976,3386,1434,3/8/1915,11/25/1914,4410,24,80,50,1,0,0,1,0,80.12,71.85
3454,4657,1083,2475,3907,5841,3695,8/18/1914,2/10/1903,2642,31,66,42,1,0,0,1,0,63.91,76.5
3456,4768,3146,5168,1265,3335,1772,10/10/1909,5/21/1912,6232,17,63,16,1,0,0,1,0,60.92,79.63
3466,3803,1600,8281,2950,786,5324,3/2/1913,3/5/1901,2585,12,75,41,1,0,0,1,0,66.08,87.58
3470,2467,3342,6708,1792,2950,4034,10/26/1909,11/12/1900,4315,24,32,28,1,0,0,1,0,64.09,93.46
3474,4348,3131,3623,2952,4066,367,12/25/1903,10/1/1915,4292,57,22,41,1,0,0,1,0,90.85,94.63
3506,2169,1450,2662,2378,95,3954,6/11/1909,5/1/1913,4232,54,69,52,1,0,0,1,0,68.06,61.99
3513,2372,1948,8117,2874,2109,870,1/30/1914,1/26/1911,3617,46,14,12,1,0,0,1,0,89.17,87.94
3529,238,58,3056,5063,4641,806,3/5/1913,8/27/1905,6995,56,79,54,1,0,0,1,0,79.6,73.89
3543,4770,1785,4992,100,4917,3510,4/15/1916,9/2/1911,5255,6,98,55,1,0,0,1,0,93.12,91.83
3552,4938,3144,5501,4086,4686,4904,11/23/1906,9/3/1906,171,32,117,32,1,0,0,1,0,76.63,91.86
3587,4658,1243,1237,5137,1248,3926,6/15/1900,8/2/1915,3771,4,47,13,1,0,0,1,0,62.45,79.35
3619,2994,3711,6139,1768,2258,1184,1/25/1907,1/14/1915,4141,25,19,23,1,0,0,1,0,69.66,72.14
3629,722,409,284,1907,5844,5818,7/12/1909,11/14/1911,5181,16,82,25,1,0,0,1,0,73.71,75.86
3648,932,3907,5650,236,2364,5821,12/21/1913,9/29/1911,1755,15,15,21,1,0,0,1,0,74.04,68.98
3650,2228,2819,1526,4340,2110,2594,2/15/1912,6/11/1913,3954,21,40,23,1,0,0,1,0,74.33,70.33
3670,4747,970,4498,5113,2582,2958,3/9/1911,11/19/1911,2511,5,92,51,1,0,0,1,0,60.63,88.64
3673,738,2606,551,1149,1660,2079,4/10/1904,11/20/1905,2562,41,40,13,1,0,0,1,0,82.05,74.49
3674,206,4839,5420,1734,3387,4766,11/29/1915,3/12/1901,5660,2,55,13,1,0,0,1,0,76.85,75.47
3699,3022,5688,3197,3145,5175,3231,12/24/1905,10/26/1911,384,19,50,48,1,0,0,1,0,89.37,65.07
3716,1629,5400,4816,3988,4624,2927,9/22/1915,3/14/1915,162,41,79,42,1,0,0,1,0,80.06,65.34
3720,2995,430,5107,2948,3832,5602,2/18/1911,4/26/1916,2352,18,101,47,1,0,0,1,0,77.2,61.68
3723,2602,265,16,4951,5502,2843,3/9/1905,1/1/1912,5525,41,105,23,1,0,0,1,0,75.75,82.72
3745,3269,2846,261,3759,2200,4618,9/23/1908,2/12/1907,1166,9,114,14,1,0,0,1,0,63.42,92.09
3756,1890,23,6731,684,5997,1535,6/3/1906,2/26/1910,1505,4,107,21,1,0,0,1,0,60.08,82.23
3782,133,1068,6955,3171,771,3910,6/8/1911,5/12/1914,1340,48,58,17,1,0,0,1,0,63.47,94.99
3790,3444,3896,6836,2730,1269,2053,8/13/1907,4/4/1907,2037,37,117,18,1,0,0,1,0,71.21,94.57
3792,2918,4839,1037,5931,4457,1735,5/11/1908,9/2/1906,1835,1,113,49,1,0,0,1,0,85.64,62.11
3832,4234,649,6650,1325,5193,546,5/12/1913,6/29/1908,5896,44,33,29,1,0,0,1,0,76.44,70.85
3834,4278,5681,5667,846,5313,5648,8/22/1913,1/16/1906,3638,32,45,48,1,0,0,1,0,78.71,75.54
3840,4495,1665,99,3788,5360,3113,7/24/1901,4/13/1912,5115,30,5,47,1,0,0,1,0,83.15,86.85
3851,176,5728,7629,4383,3941,4150,3/14/1915,10/9/1905,5493,39,5,17,1,0,0,1,0,60.67,93.32
3867,449,3360,7628,1573,3212,214,10/25/1914,4/8/1903,6725,9,48,52,1,0,0,1,0,90.38,91.74
3874,3350,5702,142,4010,5618,5842,2/21/1916,2/4/1904,3068,34,77,50,1,0,0,1,0,73.08,74.09
3878,3124,3995,6249,3642,5185,2965,11/28/1900,4/9/1904,6777,47,10,53,1,0,0,1,0,70.78,75.08
3880,2112,173,1855,2000,4825,1223,8/28/1910,11/3/1904,5439,17,105,56,1,0,0,1,0,88.85,79.78
3888,54,862,7260,2009,1408,3130,4/11/1904,8/7/1911,4778,28,41,40,1,0,0,1,0,67.36,74.03
3902,3041,4511,1072,464,2728,5350,10/19/1905,1/27/1913,5920,30,12,30,1,0,0,1,0,78.29,79.74
3919,327,1150,3588,361,3267,5699,9/2/1906,8/6/1904,4075,8,34,56,1,0,0,1,0,63.31,60.17
3939,135,251,2091,2017,4188,5957,1/18/1908,10/11/1909,2067,3,55,37,1,0,0,1,0,92.78,93.6
3956,4096,756,1983,4304,582,499,12/10/1908,1/27/1912,3354,37,43,36,1,0,0,1,0,93.2,76.02
3965,959,2282,1614,5963,946,4494,3/25/1907,11/26/1901,4415,43,114,33,1,0,0,1,0,83.97,83.12
3994,1506,5396,670,2925,5679,5710,5/6/1904,12/26/1904,478,42,37,47,1,0,0,1,0,81.59,90.39
4014,3919,3677,4200,5105,2898,2492,2/1/1911,3/24/1900,6087,54,95,10,1,0,0,1,0,91.88,60.32
4020,1741,2631,1890,2369,2408,5263,11/7/1911,10/25/1904,489,55,70,39,1,0,0,1,0,63.76,94.89
4043,1231,2020,8992,2409,2995,3009,5/1/1909,7/17/1912,3543,47,51,19,1,0,0,1,0,90.84,70.9
4080,806,5886,8012,4801,1385,4832,3/25/1904,4/10/1901,5737,6,109,18,1,0,0,1,0,93.27,63.84
4086,4867,127,7301,5944,201,5182,10/7/1910,11/28/1904,3835,33,93,17,1,0,0,1,0,62.42,87.25
4123,56,2260,3116,5106,1104,4251,11/13/1908,1/8/1901,2528,28,107,29,1,0,0,1,0,62.78,84.95
4142,3507,3600,8973,2702,799,524,4/24/1914,2/8/1908,3312,44,55,41,1,0,0,1,0,70.09,93.66
4150,3834,2886,5978,3186,1467,1968,2/21/1909,10/17/1909,1011,45,20,59,1,0,0,1,0,62,73.07
4169,10,2947,368,3019,1836,3885,8/5/1900,11/23/1909,2230,29,59,21,1,0,0,1,0,91.9,91.04
4219,3526,3256,3708,3620,841,5219,9/6/1905,7/24/1910,4523,56,92,35,1,0,0,1,0,60.79,71.53
4305,654,4732,4783,2156,401,4043,3/3/1910,3/20/1914,1231,7,56,39,1,0,0,1,0,85.01,83.27
4308,3774,4835,2221,3952,397,5804,6/18/1912,9/28/1907,4458,41,111,32,1,0,0,1,0,63.36,67.91
4316,2689,1729,57,381,4028,1337,11/19/1906,9/28/1910,2152,16,113,38,1,0,0,1,0,77.99,79.28
4336,3578,561,2618,5740,4497,1249,4/13/1909,4/20/1903,5674,35,87,34,1,0,0,1,0,89.09,77.24
4339,3408,3801,3293,2087,291,3875,4/10/1911,7/30/1907,4147,57,49,31,1,0,0,1,0,85.65,78.61
4352,1348,3683,2991,3352,1656,3134,4/29/1907,1/17/1902,6371,21,99,36,1,0,0,1,0,83.4,76.54
4353,3673,4327,2005,361,5755,1080,3/25/1913,3/8/1914,6144,19,98,48,1,0,0,1,0,93.53,90.38
4355,1707,4002,5820,1277,1572,3397,8/15/1909,7/1/1909,4884,3,15,20,1,0,0,1,0,79.25,69.71
4373,2530,3909,5953,3468,570,4575,6/18/1911,3/8/1905,4921,47,15,54,1,0,0,1,0,76.93,88.38
4379,2859,2287,5858,4997,5267,1296,2/12/1908,10/4/1907,3372,58,37,57,1,0,0,1,0,89.73,86.77
4387,3592,14,6380,5252,3376,4787,9/20/1900,9/3/1906,2904,53,69,15,1,0,0,1,0,87.8,74.78
4388,4774,1558,5556,3588,5850,3254,2/25/1910,8/8/1903,717,19,91,50,1,0,0,1,0,91.39,66.33
4392,3011,4590,585,749,5521,782,9/3/1911,7/25/1906,2050,17,80,55,1,0,0,1,0,81.15,65.12
4400,4166,4758,4630,1486,5709,1040,3/17/1913,9/28/1906,2782,9,56,35,1,0,0,1,0,87.92,65.75
4438,3720,2618,3393,4790,4047,3688,5/30/1912,1/10/1911,4374,29,119,52,1,0,0,1,0,84.18,91.75
4443,4418,4305,369,865,5278,5884,5/10/1900,2/15/1910,3156,41,113,25,1,0,0,1,0,72.7,63.84
4446,1263,3300,1855,3447,2441,817,12/27/1904,1/4/1901,205,25,109,49,1,0,0,1,0,80.13,63.14
4448,1153,3109,386,4913,1933,4645,4/8/1901,8/6/1909,5757,28,67,31,1,0,0,1,0,73.24,79.66
4455,4678,5316,7187,2819,1884,4892,5/31/1915,12/8/1909,5705,25,43,31,1,0,0,1,0,67.02,68.47
4464,405,322,3281,207,24,3553,8/25/1912,12/30/1915,6046,9,69,43,1,0,0,1,0,71.54,85.83
4467,307,2806,229,3333,3494,5051,4/26/1902,5/30/1900,1894,45,96,12,1,0,0,1,0,77.56,67.95
4471,3558,1064,1932,5648,162,5271,8/29/1904,1/27/1904,926,31,76,51,1,0,0,1,0,61.64,85.07
4487,1966,4883,8127,2636,5041,3945,9/7/1901,8/15/1907,4901,55,43,29,1,0,0,1,0,92.48,85.54
4492,3974,4004,1143,3608,2721,3211,9/18/1905,12/25/1906,1647,54,58,41,1,0,0,1,0,65.55,90.08
4502,269,3242,5060,2630,4919,2330,2/22/1910,5/16/1902,6816,2,94,45,1,0,0,1,0,65.03,90.93
4515,2311,2532,8559,4426,36,486,3/26/1910,2/8/1913,4746,9,44,35,1,0,0,1,0,81.21,80.44
4591,1980,4098,5190,3962,490,4648,4/17/1903,12/6/1902,5474,34,74,25,1,0,0,1,0,75.95,65.54
4606,4819,2530,1446,5199,5403,5946,7/2/1914,5/7/1915,475,56,37,36,1,0,0,1,0,88.85,74.05
4611,3928,3658,1424,1744,2374,1684,6/28/1906,5/8/1903,3572,12,50,16,1,0,0,1,0,64.74,82.33
4615,1544,3806,3017,591,2427,2819,8/30/1903,1/21/1903,1319,29,73,54,1,0,0,1,0,74.99,87.16
4658,2748,1392,4174,4052,5356,852,10/11/1909,6/15/1900,4425,39,61,11,1,0,0,1,0,85.27,90.21
4666,2067,3295,699,1858,3446,5715,10/14/1907,4/25/1906,4010,34,55,23,1,0,0,1,0,61.44,72.57
4681,1993,5880,3052,5908,1971,5217,7/26/1906,11/9/1907,1462,12,32,36,1,0,0,1,0,74.54,71.99
4725,3487,2405,2875,2299,2923,1862,11/28/1914,10/4/1915,1903,10,64,53,1,0,0,1,0,82.04,80.7
4734,840,238,1720,5158,4645,2811,2/1/1916,6/3/1913,2215,12,40,38,1,0,0,1,0,67.99,85.67
4739,4820,3908,610,1906,901,89,1/13/1907,5/3/1903,1743,26,82,36,1,0,0,1,0,80.46,72.64
4778,1587,4986,7382,3105,1814,2003,10/12/1908,11/8/1910,4033,35,15,13,1,0,0,1,0,71.17,90.78
4784,2041,236,3401,4629,5747,1469,6/14/1901,6/30/1913,2326,45,23,58,1,0,0,1,0,82.42,61.59
4797,3725,3758,6544,3605,4412,4708,12/28/1900,4/8/1912,1339,13,46,57,1,0,0,1,0,76.43,74.91
4809,2540,4644,2998,4123,971,5510,9/26/1907,1/25/1909,6163,57,61,24,1,0,0,1,0,84.12,85.23
4825,4638,5521,8195,1848,2207,3750,8/21/1902,1/27/1912,6285,58,61,16,1,0,0,1,0,93.8,74.09
4830,4960,1741,7876,4422,3391,5303,1/30/1913,12/18/1900,5506,22,57,59,1,0,0,1,0,71.71,69.94
4837,2691,219,569,5827,2871,589,1/19/1906,8/13/1909,614,59,97,39,1,0,0,1,0,81.76,85.05
4839,2154,988,2954,4924,5313,2011,12/3/1901,10/28/1913,4789,11,30,55,1,0,0,1,0,70.15,67.19
4850,3907,2938,6946,827,1341,1618,9/4/1913,8/31/1904,3712,1,111,14,1,0,0,1,0,71.61,68
4858,2752,23,1500,5315,927,1306,10/2/1901,8/13/1909,4203,19,22,54,1,0,0,1,0,76.79,64.52
4861,2180,2704,6063,4417,5335,4619,3/15/1901,9/16/1903,5271,45,21,28,1,0,0,1,0,82.4,88.23
4904,900,4102,7997,5099,1837,1365,10/18/1913,6/27/1910,5981,43,87,23,1,0,0,1,0,64.07,91.46
4914,3676,2234,8687,3113,1485,829,9/22/1915,10/7/1908,2611,36,70,43,1,0,0,1,0,62.35,61.57
4933,4025,2052,286,3137,1320,5784,5/31/1912,5/1/1907,1792,2,97,34,1,0,0,1,0,76.3,93.59
4941,297,4030,2796,3946,4071,5612,8/1/1906,8/16/1912,6574,49,110,30,1,0,0,1,0,64.77,76.93
4964,3570,5425,1206,653,5020,2149,7/25/1902,8/27/1901,6138,2,42,50,1,0,0,1,0,83.33,86.53
4968,3512,968,2073,2062,1334,3642,9/25/1901,8/1/1911,573,22,76,20,1,0,0,1,0,66.68,74.75
4977,2302,522,340,660,509,4755,8/10/1904,1/3/1902,1792,19,62,48,1,0,0,1,0,90.44,71.81
5008,720,3989,8053,4481,3053,1876,3/24/1908,12/31/1900,6371,58,71,35,1,0,0,1,0,80.99,60.57
5019,2984,3761,5148,394,4877,170,12/24/1909,11/9/1904,2385,35,52,58,1,0,0,1,0,83.98,72.36
5050,2912,5957,1149,1108,3554,3006,12/15/1904,9/9/1903,4941,53,45,38,1,0,0,1,0,79.74,67.51
5059,2288,294,7492,10,452,3914,2/17/1902,8/17/1900,4562,22,33,10,1,0,0,1,0,87.78,68.71
5063,703,5757,3153,3335,2164,294,1/29/1907,6/28/1914,1541,1,19,40,1,0,0,1,0,70.79,86.78
5064,2195,2357,3510,5505,3676,4234,5/23/1904,8/12/1903,3189,14,8,56,1,0,0,1,0,81.22,91.65
5092,4206,2315,8894,5235,1709,2132,11/13/1913,7/15/1913,3695,18,23,55,1,0,0,1,0,91.95,77.01
5094,3115,2054,4359,1078,3379,1164,10/19/1904,6/23/1903,4090,44,50,33,1,0,0,1,0,77.48,86.86
5101,4359,4526,5522,5218,1764,2229,3/5/1903,11/13/1912,4049,37,40,43,1,0,0,1,0,92.08,92.09
5111,4649,1942,8789,4473,3820,3717,5/3/1903,8/30/1900,6781,12,60,59,1,0,0,1,0,70.73,81.5
5122,218,3064,7917,2847,984,1872,2/28/1900,7/2/1902,756,14,75,18,1,0,0,1,0,60.09,65
5132,1614,1702,5014,2705,5294,2874,4/20/1911,4/27/1914,2022,44,56,51,1,0,0,1,0,86.78,78.46
5134,522,2462,1489,4219,5814,5613,8/16/1901,5/18/1912,87,8,27,49,1,0,0,1,0,71.37,61.84
5149,3927,3808,4552,3505,2603,2484,8/13/1908,4/23/1915,3718,10,25,13,1,0,0,1,0,89.64,76.67
5165,4599,3647,6897,37,633,5556,8/22/1907,11/29/1913,1648,14,108,12,1,0,0,1,0,62.5,87.98
5182,4271,4109,2325,644,694,495,6/24/1902,8/28/1910,5864,43,22,29,1,0,0,1,0,93.45,61.53
5210,4209,3167,7450,2540,712,4821,11/23/1915,5/20/1916,4489,43,23,27,1,0,0,1,0,89.98,87.7
5238,3754,805,109,3361,2113,274,6/3/1904,12/19/1905,2007,6,87,24,1,0,0,1,0,85.46,63.67
5240,1818,2109,2394,608,245,55,10/1/1906,7/24/1910,4374,29,119,34,1,0,0,1,0,65.35,72.75
5244,2284,4468,2562,2674,1143,2665,6/4/1915,10/6/1903,4914,35,93,31,1,0,0,1,0,94.17,67.79
5256,963,3376,6519,5579,904,152,10/28/1904,8/28/1908,6993,8,77,16,1,0,0,1,0,66.38,79.17
5260,1495,3912,2357,1546,3161,5437,10/14/1912,7/9/1903,3208,6,22,45,1,0,0,1,0,69.11,80.83
5266,4229,3630,4477,2910,5232,1007,2/7/1901,11/4/1912,6951,42,47,13,1,0,0,1,0,86.71,65.71
5285,1830,3555,661,4746,1975,1668,5/11/1900,5/30/1901,2963,32,45,20,1,0,0,1,0,88.15,71.34
5287,1815,1743,130,3421,4180,5248,8/27/1907,5/17/1913,3957,39,52,38,1,0,0,1,0,73.64,69.6
5290,3590,1442,738,3023,607,1983,12/8/1909,9/18/1914,5701,10,104,10,1,0,0,1,0,73.65,67.87
5296,2048,4647,3011,3258,443,1565,12/9/1903,6/17/1906,159,37,103,40,1,0,0,1,0,66.93,90.54
5301,2121,3742,1353,3560,5251,5538,12/28/1905,4/17/1900,1468,29,29,52,1,0,0,1,0,88.64,70.46
5306,3971,3806,8032,1220,3354,943,7/16/1900,4/24/1908,391,41,47,58,1,0,0,1,0,72.12,78.39
5327,483,2417,5843,2375,2082,1617,1/3/1915,3/26/1915,622,6,29,14,1,0,0,1,0,63.4,88.95
5364,1211,655,8167,450,1585,1685,8/2/1913,11/5/1903,1781,25,103,12,1,0,0,1,0,74.45,82.32
5373,2442,2792,5043,2093,4350,5076,10/4/1902,2/1/1912,5310,49,6,35,1,0,0,1,0,79.41,81.58
5383,3825,1164,4505,2325,2244,4531,7/26/1903,2/12/1912,1013,22,61,56,1,0,0,1,0,76.46,64.62
5413,1277,5951,4053,5992,2553,1640,1/16/1907,4/26/1901,4188,17,53,47,1,0,0,1,0,71.3,90.43
5416,3810,3213,6174,3719,4830,2685,12/6/1907,11/18/1906,2771,10,66,20,1,0,0,1,0,84.07,66.17
5422,1748,5641,8800,3976,5541,3503,12/23/1911,7/22/1903,2552,38,24,48,1,0,0,1,0,63.54,65.3
5443,327,2147,6636,4536,5114,5945,9/15/1906,2/5/1903,1493,37,119,42,1,0,0,1,0,92.83,61.62
5445,76,5363,2625,715,4616,3273,11/24/1901,5/4/1904,314,18,68,31,1,0,0,1,0,67.83,94.71
5454,4169,5978,4723,753,750,3132,9/15/1904,10/13/1910,408,24,49,56,1,0,0,1,0,66.58,86.06
5462,1075,3259,1234,5590,2272,5734,3/17/1912,4/7/1900,6772,48,118,55,1,0,0,1,0,94.84,79.2
5470,906,5061,5578,1009,698,2308,5/28/1904,4/22/1911,661,44,116,33,1,0,0,1,0,62.72,77.64
5479,2460,2390,2948,4733,693,3145,12/15/1909,5/15/1906,1119,10,51,49,1,0,0,1,0,69.8,93.68
5489,4189,586,8143,2189,1486,1886,9/10/1905,4/17/1915,6349,54,81,14,1,0,0,1,0,70.31,65.25
5507,1123,490,3997,5121,5464,4640,7/6/1907,4/21/1901,1580,16,112,56,1,0,0,1,0,80.14,89.96
5546,2008,312,2580,4819,3204,1467,12/8/1900,5/11/1906,5912,27,77,34,1,0,0,1,0,63.04,79.76
5558,2191,2897,8302,5240,240,4640,9/2/1906,4/15/1902,1063,25,112,22,1,0,0,1,0,84.71,63.87
5572,466,2939,672,4146,682,2314,2/21/1906,2/5/1902,1715,50,113,48,1,0,0,1,0,85.83,84.77
5576,154,607,852,3765,836,646,3/21/1909,12/8/1912,5161,34,83,29,1,0,0,1,0,91.44,77.96
5592,3522,1222,7668,341,5657,2210,10/6/1910,2/3/1913,4717,45,103,35,1,0,0,1,0,71.18,80.07
5598,1055,3350,1322,2004,2600,5237,12/10/1915,1/30/1914,4192,30,57,57,1,0,0,1,0,62.93,75.36
5603,263,1349,6743,1535,1953,5370,8/18/1910,1/10/1900,1460,23,52,40,1,0,0,1,0,64.01,83.99
5610,3044,4012,6474,5733,4194,4281,3/28/1912,7/7/1902,1687,43,12,56,1,0,0,1,0,71.2,67.67
5634,3964,2413,1333,717,4940,5515,4/11/1903,3/6/1904,5955,7,87,55,1,0,0,1,0,81.15,85.57
5647,2646,254,669,619,3634,4471,4/7/1916,3/1/1911,4457,5,23,59,1,0,0,1,0,65.15,86.99
5658,4837,1700,1388,1873,1317,3240,2/23/1916,12/12/1901,1705,42,102,45,1,0,0,1,0,93.28,79.08
5663,1187,4639,2771,3983,1515,1098,2/2/1901,7/4/1915,4176,53,75,30,1,0,0,1,0,82.92,85.61
5671,3595,1804,4371,3381,1595,4765,7/17/1910,5/17/1901,2641,16,26,34,1,0,0,1,0,60.46,79.05
5699,604,11,2664,1477,91,1837,9/9/1910,5/13/1904,6380,54,20,34,1,0,0,1,0,74.54,74.09
5715,4318,4586,2915,2757,4720,5443,11/29/1913,12/5/1913,5388,8,31,23,1,0,0,1,0,78.84,65.67
5722,4075,1881,6030,939,1728,676,1/10/1911,1/4/1901,5519,28,99,32,1,0,0,1,0,93.63,71.7
5731,1302,1102,6962,1750,2963,2575,2/9/1904,8/22/1906,6582,3,38,19,1,0,0,1,0,89.77,86.03
5745,4375,5525,7982,910,2822,616,3/5/1906,7/18/1900,4123,37,29,41,1,0,0,1,0,74.72,74.26
5756,1190,3836,3724,5608,2984,5193,11/22/1903,2/6/1901,3974,59,38,56,1,0,0,1,0,75.69,83.16
5765,2905,2615,8337,3412,1803,3616,12/12/1912,5/2/1904,3643,19,48,34,1,0,0,1,0,87.57,85.85
5774,2252,214,8155,1648,3424,800,4/27/1914,2/6/1911,153,41,5,48,1,0,0,1,0,93,78.99
5776,79,1550,8419,1729,4722,143,12/3/1910,6/23/1907,3893,53,87,36,1,0,0,1,0,76.69,61.65
5787,3815,2699,6276,4573,4552,2639,5/17/1910,10/24/1904,1369,32,84,52,1,0,0,1,0,94.88,90.66
5823,2274,3750,7849,615,5021,3566,7/10/1914,5/19/1907,4638,32,94,24,1,0,0,1,0,67.88,86.39
5862,4165,3705,5098,3454,4116,4301,3/29/1910,5/7/1914,5540,54,54,30,1,0,0,1,0,63.69,62.54
5879,4378,1293,6810,4510,1347,4378,9/17/1900,2/10/1903,3139,6,75,32,1,0,0,1,0,94.92,61.73
5881,2993,5752,6805,3547,1968,2101,2/17/1916,5/26/1902,4701,40,79,54,1,0,0,1,0,87.7,70.12
5912,1230,12,7767,5647,1039,4520,4/20/1902,10/4/1903,4083,40,110,51,1,0,0,1,0,72.77,63.67
5940,4936,2648,2553,3643,2898,4412,3/5/1903,11/5/1913,3001,47,104,39,1,0,0,1,0,77.67,90.85
5944,2352,3983,1540,4299,3395,906,7/4/1913,12/27/1900,4683,34,117,14,1,0,0,1,0,71.57,73.32
5960,3629,4332,437,1232,1629,3123,7/11/1900,5/25/1915,6868,22,106,27,1,0,0,1,0,91.38,84.7
5982,2778,4122,4106,5199,2296,2742,4/7/1911,11/23/1914,6492,17,102,33,1,0,0,1,0,71.88,71.51
5985,2582,4888,139,5901,4020,2981,10/28/1903,12/14/1909,6581,28,110,47,1,0,0,1,0,61.85,72.18
5994,3031,4072,7352,2432,2889,3992,10/9/1913,9/15/1908,5420,21,10,25,1,0,0,1,0,76.54,62.54
5997,2598,3400,5972,4552,4390,2078,6/18/1914,5/13/1901,2436,34,84,16,1,0,0,1,0,94.38,65.74
6009,2992,5771,7774,3372,2200,4672,5/26/1902,2/16/1914,5774,48,28,36,1,0,0,1,0,89.06,77.42
6048,3536,3423,2872,4964,3762,2526,11/14/1915,3/20/1911,2556,31,52,20,1,0,0,1,0,82.93,86.4
6065,3071,1454,6714,4745,3208,5378,3/17/1913,9/21/1901,3793,53,5,48,1,0,0,1,0,92.7,79.15
6066,1634,5514,8876,3913,5273,4552,8/27/1901,2/18/1909,2468,45,48,26,1,0,0,1,0,64.82,75.16
6073,2939,5565,2810,5618,5783,1187,6/27/1913,12/13/1914,1885,30,76,11,1,0,0,1,0,79.59,66.23
6075,2755,3359,7348,396,5421,5609,5/29/1911,3/28/1913,3852,23,80,29,1,0,0,1,0,61.67,77.56
6080,652,5096,7568,3425,511,2973,9/18/1910,7/5/1903,1260,2,20,57,1,0,0,1,0,83.49,69.28
6098,1306,5545,5069,3829,1459,222,2/2/1908,3/17/1913,4410,3,117,52,1,0,0,1,0,70.2,67.56
6100,3504,315,4521,4835,5029,941,11/29/1903,2/12/1909,2354,30,39,36,1,0,0,1,0,68.33,64.2
6102,3935,2661,947,1043,3792,4959,8/31/1906,2/10/1914,3958,50,70,54,1,0,0,1,0,77.47,82.64
6122,3445,783,1067,1692,2437,255,4/9/1902,3/17/1909,4950,1,85,59,1,0,0,1,0,82.36,75.14
6130,1148,2586,1529,3395,2783,3460,7/1/1913,1/22/1910,4483,29,101,14,1,0,0,1,0,64.76,74.28
6131,1296,5429,3900,5880,5174,4364,4/19/1910,7/11/1914,988,33,40,34,1,0,0,1,0,94.74,89.72
6186,2355,4806,728,248,905,2292,2/20/1912,11/11/1912,1062,15,13,57,1,0,0,1,0,77.71,72.7
6202,3724,4881,3673,475,824,4215,8/12/1904,12/2/1904,5336,23,84,28,1,0,0,1,0,89.96,68.2
6203,785,2514,4847,5807,5611,2565,12/8/1901,10/21/1911,5709,58,112,45,1,0,0,1,0,72.45,94.82
6233,1986,4614,8619,161,5682,37,4/19/1913,12/8/1906,5378,30,34,51,1,0,0,1,0,75.14,85.98
6243,409,463,493,352,3427,5702,11/22/1902,12/20/1900,3644,5,106,59,1,0,0,1,0,68.95,78.65
6267,1113,1685,111,442,2421,2302,3/29/1912,10/30/1906,927,31,60,41,1,0,0,1,0,61.01,74.75
6271,2145,720,6972,5009,2731,4513,12/29/1902,11/7/1910,5858,52,32,58,1,0,0,1,0,68.89,66.3
6285,4346,3665,5838,5327,5855,4118,1/11/1916,4/13/1916,2553,53,19,51,1,0,0,1,0,63.2,79.32
6291,2820,5571,8652,5656,2567,752,6/22/1902,3/26/1904,6723,18,35,56,1,0,0,1,0,77.52,75.85
6297,54,2833,7596,5013,5682,580,4/12/1903,5/28/1906,1605,35,49,59,1,0,0,1,0,60.68,76.69
6323,3827,2660,844,3824,3250,2714,4/12/1909,2/19/1901,5419,29,58,31,1,0,0,1,0,71.28,83.3
6325,3393,305,6750,2928,57,3316,2/25/1915,6/22/1912,6024,39,88,48,1,0,0,1,0,91.99,71.62
6362,2534,47,7401,3580,2152,1888,10/26/1903,10/27/1903,3665,23,113,39,1,0,0,1,0,60.2,66.84
